filename,labels
dirty_wok_with_food_residue_and_food_stains_177.jpg,"food, wok, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_88.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wine_glass_with_red_wine_stains_338.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_163.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_25.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_235.jpg,"pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_462.jpg,"stains, dirty"
coffee_cups_with_coffee_stains_57.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_304.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_310.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_476.jpg,"stains, dirty"
coffee_cups_with_coffee_stains_43.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_31.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_221.jpg,"pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_104.jpg,"stains, dirty, coffee"
burnt_pan_with_residue_219.jpg,"burnt, pan, residue"
dirty_glasses_with_milk_and_coffee_stains_110.jpg,"stains, dirty, coffee"
dirty_wine_glass_with_red_wine_stains_489.jpg,"stains, dirty"
dirty_glasses_with_milk_and_coffee_stains_138.jpg,"stains, dirty, coffee"
coffee_cups_with_coffee_stains_94.jpg,"stains, cups, coffee"
unwashed_plates_276.jpg,
burnt_pan_with_residue_225.jpg,"burnt, pan, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_77.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wok_with_food_residue_and_food_stains_188.jpg,"food, wok, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_63.jpg,"food, dutch, residue, dirty, oven, stains"
coffee_cups_with_coffee_stains_80.jpg,"stains, cups, coffee"
unwashed_plates_262.jpg,
burnt_pan_with_residue_231.jpg,"burnt, pan, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_62.jpg,"food, dutch, residue, dirty, oven, stains"
burnt_pan_with_residue_230.jpg,"burnt, pan, residue"
unwashed_plates_263.jpg,
coffee_cups_with_coffee_stains_81.jpg,"stains, cups, coffee"
burnt_pan_with_residue_224.jpg,"burnt, pan, residue"
unwashed_plates_277.jpg,
coffee_cups_with_coffee_stains_95.jpg,"stains, cups, coffee"
dirty_glasses_with_milk_and_coffee_stains_139.jpg,"stains, dirty, coffee"
dirty_wok_with_food_residue_and_food_stains_189.jpg,"food, wok, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_76.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wine_glass_with_red_wine_stains_488.jpg,"stains, dirty"
dirty_glasses_with_milk_and_coffee_stains_111.jpg,"stains, dirty, coffee"
burnt_pan_with_residue_218.jpg,"burnt, pan, residue"
dirty_glasses_with_milk_and_coffee_stains_105.jpg,"stains, dirty, coffee"
dirty_wine_glass_with_red_wine_stains_311.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_220.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_30.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_42.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_477.jpg,"stains, dirty"
coffee_cups_with_coffee_stains_56.jpg,"stains, cups, coffee"
dirty_wine_glass_with_red_wine_stains_463.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_234.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_24.jpg,"pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_305.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_162.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_208.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_18.jpg,"pan, dirty, residue"
unwashed_plates_288.jpg,
dirty_wine_glass_with_red_wine_stains_339.jpg,"stains, dirty"
dirty_dutch_oven_with_food_residue_and_food_stains_89.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wok_with_food_residue_and_food_stains_176.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_295.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_27.jpg,"burnt, pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_449.jpg,"stains, dirty, coffee"
burnt_pan_with_residue_94.jpg,"burnt, pan, residue"
greasy_plates_with_food_stains_2.jpg,"stains, food"
burnt_pan_with_residue_80.jpg,"burnt, pan, residue"
dirty_wok_with_food_residue_and_food_stains_6.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_281.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_33.jpg,"burnt, pan, dirty, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_290.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_296.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_313.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_475.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_461.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_284.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_307.jpg,"stains, dirty, coffee"
greasy_plates_with_food_stains_282.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_22.jpg,"stains, dirty, coffee"
coffee_cups_with_coffee_stains_1.jpg,"stains, cups, coffee"
greasy_plates_with_food_stains_269.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_259.jpg,"burnt, pan, dirty, residue"
coffee_cups_with_coffee_stains_256.jpg,"stains, cups, coffee"
burnt_pan_with_residue_57.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_230.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_113.jpg,"stains, dirty"
dirty_casserole_with_food_residue_and_food_stains_224.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_48.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_107.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_348.jpg,"food, wok, residue, dirty, stains"
burnt_pan_with_residue_43.jpg,"burnt, pan, residue"
coffee_cups_with_coffee_stains_242.jpg,"stains, cups, coffee"
dirty_glasses_with_milk_and_coffee_stains_36.jpg,"stains, dirty, coffee"
dirty_wok_with_food_residue_and_food_stains_406.jpg,"food, wok, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_253.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_255.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_265.jpg,"burnt, pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_60.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_360.jpg,"food, wok, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_374.jpg,"food, wok, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_74.jpg,"stains, dirty"
dirty_casserole_with_food_residue_and_food_stains_218.jpg,"food, casserole, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_247.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_271.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_241.jpg,"stains, food"
dirty_wok_with_food_residue_and_food_stains_412.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_195.jpg,"pan, dirty, residue"
burnt_pan_with_residue_146.jpg,"burnt, pan, residue"
unwashed_plates_115.jpg,
dirty_saute_pan_with_burnt_residue_488.jpg,"burnt, pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_387.jpg,"food, casserole, residue, dirty, stains"
unwashed_plates_73.jpg,
coffee_cups_with_coffee_stains_487.jpg,"stains, cups, coffee"
unwashed_plates_67.jpg,
coffee_cups_with_coffee_stains_493.jpg,"stains, cups, coffee"
greasy_plates_with_food_stains_29.jpg,"stains, food"
dirty_casserole_with_food_residue_and_food_stains_393.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_152.jpg,"burnt, pan, residue"
unwashed_plates_101.jpg,
dirty_saute_pan_with_burnt_residue_2.jpg,"burnt, pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_181.jpg,"pan, dirty, residue"
unwashed_plates_129.jpg,
dirty_glasses_with_milk_and_coffee_stains_267.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_482.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_484.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_496.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_1.jpg,"stains, dirty, coffee"
greasy_plates_with_food_stains_490.jpg,"stains, food"
greasy_plates_with_food_stains_15.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_273.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_298.jpg,"stains, dirty, coffee"
dirty_casserole_with_food_residue_and_food_stains_422.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_185.jpg,"burnt, pan, residue"
dirty_sauce_pan_with_sauce_residue_156.jpg,"pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_15.jpg,"food, casserole, residue, dirty, stains"
coffee_cups_with_coffee_stains_322.jpg,"stains, cups, coffee"
dirty_wok_with_food_residue_and_food_stains_228.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_444.jpg,"stains, cups, coffee"
dirty_casserole_with_food_residue_and_food_stains_344.jpg,"food, casserole, residue, dirty, stains"
dirty_casserole_with_food_residue_and_food_stains_350.jpg,"food, casserole, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_469.jpg,"food, dutch, residue, dirty, oven, stains"
coffee_cups_with_coffee_stains_450.jpg,"stains, cups, coffee"
coffee_cups_with_coffee_stains_336.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_142.jpg,"pan, dirty, residue"
greasy_plates_with_food_stains_309.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_339.jpg,"burnt, pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_436.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_191.jpg,"burnt, pan, residue"
dirty_saute_pan_with_burnt_residue_311.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_321.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_327.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_casserole_with_food_residue_and_food_stains_378.jpg,"food, casserole, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_441.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_447.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_477.jpg,"burnt, pan, dirty, residue"
dirty_wok_with_food_residue_and_food_stains_214.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_478.jpg,"stains, cups, coffee"
dirty_wok_with_food_residue_and_food_stains_200.jpg,"food, wok, residue, dirty, stains"
unwashed_plates_98.jpg,
dirty_dutch_oven_with_food_residue_and_food_stains_455.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_463.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_453.jpg,"stains, food"
greasy_plates_with_food_stains_335.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_305.jpg,"burnt, pan, dirty, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_333.jpg,"food, dutch, residue, dirty, oven, stains"
burnt_pan_with_residue_422.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_185.jpg,"food, casserole, residue, dirty, stains"
unwashed_plates_471.jpg,
unwashed_plates_317.jpg,
burnt_pan_with_residue_344.jpg,"burnt, pan, residue"
dirty_sauce_pan_with_sauce_residue_397.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_383.jpg,"pan, dirty, residue"
unwashed_plates_303.jpg,
burnt_pan_with_residue_350.jpg,"burnt, pan, residue"
burnt_pan_with_residue_436.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_191.jpg,"food, casserole, residue, dirty, stains"
unwashed_plates_465.jpg,
burnt_pan_with_residue_378.jpg,"burnt, pan, residue"
dirty_wok_with_food_residue_and_food_stains_98.jpg,"food, wok, residue, dirty, stains"
unwashed_plates_459.jpg,
dirty_casserole_with_food_residue_and_food_stains_146.jpg,"food, casserole, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_6.jpg,"pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_265.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_432.jpg,"pan, dirty, residue"
dirty_wok_with_food_residue_and_food_stains_73.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_120.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_354.jpg,"pan, dirty, residue"
burnt_pan_with_residue_387.jpg,"burnt, pan, residue"
burnt_pan_with_residue_393.jpg,"burnt, pan, residue"
dirty_wok_with_food_residue_and_food_stains_67.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_340.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_134.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_426.jpg,"pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_152.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_271.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_259.jpg,"stains, dirty"
greasy_plates_with_food_stains_123.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_113.jpg,"burnt, pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_368.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_108.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_107.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_137.jpg,"stains, food"
dirty_sauce_pan_with_sauce_residue_327.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_153.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_441.jpg,"pan, dirty, residue"
burnt_pan_with_residue_492.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_135.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_216.jpg,"stains, dirty"
burnt_pan_with_residue_486.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_121.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_202.jpg,"stains, dirty"
dirty_sauce_pan_with_sauce_residue_455.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_147.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_333.jpg,"pan, dirty, residue"
dirty_wok_with_food_residue_and_food_stains_14.jpg,"food, wok, residue, dirty, stains"
greasy_plates_with_food_stains_178.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_148.jpg,"burnt, pan, dirty, residue"
dirty_saute_pan_with_burnt_residue_160.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_150.jpg,"stains, food"
dirty_casserole_with_food_residue_and_food_stains_109.jpg,"food, casserole, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_469.jpg,"pan, dirty, residue"
greasy_plates_with_food_stains_144.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_174.jpg,"burnt, pan, dirty, residue"
dirty_wok_with_food_residue_and_food_stains_28.jpg,"food, wok, residue, dirty, stains"
dirty_casserole_with_food_residue_and_food_stains_2.jpg,"food, casserole, residue, dirty, stains"
coffee_cups_with_coffee_stains_190.jpg,"stains, cups, coffee"
unwashed_plates_364.jpg,
burnt_pan_with_residue_337.jpg,"burnt, pan, residue"
burnt_pan_with_residue_451.jpg,"burnt, pan, residue"
unwashed_plates_402.jpg,
dirty_sauce_pan_with_sauce_residue_482.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_496.jpg,"pan, dirty, residue"
burnt_pan_with_residue_445.jpg,"burnt, pan, residue"
unwashed_plates_416.jpg,
unwashed_plates_370.jpg,
burnt_pan_with_residue_323.jpg,"burnt, pan, residue"
coffee_cups_with_coffee_stains_184.jpg,"stains, cups, coffee"
unwashed_plates_358.jpg,
dirty_dutch_oven_with_food_residue_and_food_stains_195.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_193.jpg,"stains, food"
burnt_pan_with_residue_479.jpg,"burnt, pan, residue"
greasy_plates_with_food_stains_187.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_438.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_408.jpg,"stains, food"
dirty_casserole_with_food_residue_and_food_stains_337.jpg,"food, casserole, residue, dirty, stains"
coffee_cups_with_coffee_stains_437.jpg,"stains, cups, coffee"
coffee_cups_with_coffee_stains_351.jpg,"stains, cups, coffee"
dirty_casserole_with_food_residue_and_food_stains_66.jpg,"food, casserole, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_125.jpg,"pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_451.jpg,"food, casserole, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_368.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_casserole_with_food_residue_and_food_stains_445.jpg,"food, casserole, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_131.jpg,"pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_72.jpg,"food, casserole, residue, dirty, stains"
coffee_cups_with_coffee_stains_345.jpg,"stains, cups, coffee"
coffee_cups_with_coffee_stains_423.jpg,"stains, cups, coffee"
greasy_plates_with_food_stains_99.jpg,"stains, food"
dirty_casserole_with_food_residue_and_food_stains_323.jpg,"food, casserole, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_267.jpg,"food, wok, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_432.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_404.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_434.jpg,"stains, food"
unwashed_plates_199.jpg,
greasy_plates_with_food_stains_352.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_362.jpg,"burnt, pan, dirty, residue"
dirty_dutch_oven_with_food_residue_and_food_stains_354.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_sauce_pan_with_sauce_residue_119.jpg,"pan, dirty, residue"
coffee_cups_with_coffee_stains_379.jpg,"stains, cups, coffee"
dirty_casserole_with_food_residue_and_food_stains_479.jpg,"food, casserole, residue, dirty, stains"
dirty_saute_pan_with_burnt_residue_376.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_346.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_340.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_426.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_420.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_410.jpg,"burnt, pan, dirty, residue"
dirty_wok_with_food_residue_and_food_stains_273.jpg,"food, wok, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_298.jpg,"food, wok, residue, dirty, stains"
dirty_glasses_with_milk_and_coffee_stains_228.jpg,"stains, dirty, coffee"
dirty_casserole_with_food_residue_and_food_stains_492.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_135.jpg,"burnt, pan, residue"
unwashed_plates_166.jpg,
coffee_cups_with_coffee_stains_392.jpg,"stains, cups, coffee"
coffee_cups_with_coffee_stains_386.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_389.jpg,"burnt, pan, dirty, residue"
dirty_casserole_with_food_residue_and_food_stains_486.jpg,"food, casserole, residue, dirty, stains"
burnt_pan_with_residue_121.jpg,"burnt, pan, residue"
unwashed_plates_172.jpg,
unwashed_plates_14.jpg,
greasy_plates_with_food_stains_72.jpg,"stains, food"
dirty_casserole_with_food_residue_and_food_stains_99.jpg,"food, casserole, residue, dirty, stains"
greasy_plates_with_food_stains_391.jpg,"stains, food"
dirty_glasses_with_milk_and_coffee_stains_214.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_397.jpg,"food, dutch, residue, dirty, oven, stains"
burnt_pan_with_residue_109.jpg,"burnt, pan, residue"
dirty_glasses_with_milk_and_coffee_stains_200.jpg,"stains, dirty, coffee"
greasy_plates_with_food_stains_385.jpg,"stains, food"
dirty_dutch_oven_with_food_residue_and_food_stains_383.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_7.jpg,"food, dutch, residue, dirty, oven, stains"
unwashed_plates_28.jpg,
greasy_plates_with_food_stains_66.jpg,"stains, food"
dirty_casserole_with_food_residue_and_food_stains_243.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_160.jpg,"stains, dirty"
burnt_pan_with_residue_24.jpg,"burnt, pan, residue"
dirty_wok_with_food_residue_and_food_stains_449.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_225.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_97.jpg,"burnt, pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_51.jpg,"stains, dirty, coffee"
dirty_dutch_oven_with_food_residue_and_food_stains_208.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_45.jpg,"stains, dirty, coffee"
coffee_cups_with_coffee_stains_231.jpg,"stains, cups, coffee"
dirty_saute_pan_with_burnt_residue_83.jpg,"burnt, pan, dirty, residue"
burnt_pan_with_residue_30.jpg,"burnt, pan, residue"
dirty_casserole_with_food_residue_and_food_stains_257.jpg,"food, casserole, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_174.jpg,"stains, dirty"
burnt_pan_with_residue_18.jpg,"burnt, pan, residue"
dirty_wok_with_food_residue_and_food_stains_313.jpg,"food, wok, residue, dirty, stains"
dirty_wine_glass_with_red_wine_stains_13.jpg,"stains, dirty"
dirty_dutch_oven_with_food_residue_and_food_stains_220.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_saute_pan_with_burnt_residue_216.jpg,"burnt, pan, dirty, residue"
greasy_plates_with_food_stains_226.jpg,"stains, food"
dirty_wok_with_food_residue_and_food_stains_475.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_219.jpg,"stains, cups, coffee"
dirty_wok_with_food_residue_and_food_stains_461.jpg,"food, wok, residue, dirty, stains"
dirty_dutch_oven_with_food_residue_and_food_stains_234.jpg,"food, dutch, residue, dirty, oven, stains"
greasy_plates_with_food_stains_232.jpg,"stains, food"
dirty_saute_pan_with_burnt_residue_202.jpg,"burnt, pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_79.jpg,"stains, dirty, coffee"
dirty_wine_glass_with_red_wine_stains_148.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_307.jpg,"food, wok, residue, dirty, stains"
dirty_casserole_with_food_residue_and_food_stains_280.jpg,"food, casserole, residue, dirty, stains"
dirty_glasses_with_milk_and_coffee_stains_92.jpg,"stains, dirty, coffee"
dirty_saute_pan_with_burnt_residue_54.jpg,"burnt, pan, dirty, residue"
dirty_saute_pan_with_burnt_residue_40.jpg,"burnt, pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_86.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_348.jpg,"stains, dirty, coffee"
dirty_casserole_with_food_residue_and_food_stains_294.jpg,"food, casserole, residue, dirty, stains"
dirty_glasses_with_milk_and_coffee_stains_406.jpg,"stains, dirty, coffee"
dirty_saute_pan_with_burnt_residue_68.jpg,"burnt, pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_360.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_374.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_412.jpg,"stains, dirty, coffee"
burnt_pan_with_residue_280.jpg,"burnt, pan, residue"
dirty_wine_glass_with_red_wine_stains_404.jpg,"stains, dirty"
coffee_cups_with_coffee_stains_31.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_253.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_43.jpg,"pan, dirty, residue"
dirty_wine_glass_with_red_wine_stains_362.jpg,"stains, dirty"
dirty_wine_glass_with_red_wine_stains_376.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_139.jpg,"food, wok, residue, dirty, stains"
dirty_sauce_pan_with_sauce_residue_247.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_57.jpg,"pan, dirty, residue"
burnt_pan_with_residue_294.jpg,"burnt, pan, residue"
dirty_wine_glass_with_red_wine_stains_410.jpg,"stains, dirty"
coffee_cups_with_coffee_stains_25.jpg,"stains, cups, coffee"
dirty_glasses_with_milk_and_coffee_stains_189.jpg,"stains, dirty, coffee"
dirty_wine_glass_with_red_wine_stains_438.jpg,"stains, dirty"
dirty_wok_with_food_residue_and_food_stains_111.jpg,"food, wok, residue, dirty, stains"
dirty_wok_with_food_residue_and_food_stains_105.jpg,"food, wok, residue, dirty, stains"
coffee_cups_with_coffee_stains_19.jpg,"stains, cups, coffee"
dirty_sauce_pan_with_sauce_residue_290.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_80.jpg,"pan, dirty, residue"
burnt_pan_with_residue_243.jpg,"burnt, pan, residue"
unwashed_plates_210.jpg,
dirty_dutch_oven_with_food_residue_and_food_stains_11.jpg,"food, dutch, residue, dirty, oven, stains"
burnt_pan_with_residue_257.jpg,"burnt, pan, residue"
unwashed_plates_204.jpg,
dirty_sauce_pan_with_sauce_residue_284.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_94.jpg,"pan, dirty, residue"
dirty_glasses_with_milk_and_coffee_stains_162.jpg,"stains, dirty, coffee"
dirty_wine_glass_with_red_wine_stains_389.jpg,"stains, dirty"
dirty_dutch_oven_with_food_residue_and_food_stains_39.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_glasses_with_milk_and_coffee_stains_176.jpg,"stains, dirty, coffee"
unwashed_plates_238.jpg,
dirty_dutch_oven_with_food_residue_and_food_stains_38.jpg,"food, dutch, residue, dirty, oven, stains"
dirty_wine_glass_with_red_wine_stains_388.jpg,"stains, dirty"
unwashed_plates_239.jpg,
dirty_glasses_with_milk_and_coffee_stains_177.jpg,"stains, dirty, coffee"
dirty_glasses_with_milk_and_coffee_stains_163.jpg,"stains, dirty, coffee"
dirty_sauce_pan_with_sauce_residue_95.jpg,"pan, dirty, residue"
dirty_sauce_pan_with_sauce_residue_285.jpg,"pan, dirty, residue"
unwashed_plates_205.jpg,
burnt_pan_with_residue_256.jpg,"burnt, pan, residue"
unwashed_plates_211.jpg,
burnt_pan_with_residue_242.jpg,"burnt, pan, residue"
dirty_sauce_pan_with_sauce_residue_81.jpg,"pan, dirty, residue"
